Observation,Beach Number,Beach Name,Site Location,Collection Date,E. Coli Levels (# colonies/ 100mL)
19552,1,Marie Curtis Park East Beach,31W,2009-06-17,520
19553,1,Marie Curtis Park East Beach,30W,2009-06-17,220
19554,2,Sunnyside Beach,23W,2009-06-17,100
19555,2,Sunnyside Beach,18W,2009-06-17,90
19556,2,Sunnyside Beach,17W,2009-06-17,140
19557,2,Sunnyside Beach,19W,2009-06-17,110
19558,2,Sunnyside Beach,20W,2009-06-17,100
19559,2,Sunnyside Beach,21W,2009-06-17,90
19560,2,Sunnyside Beach,22W,2009-06-17,40
19561,1,Marie Curtis Park East Beach,29W,2009-06-16,10
19562,1,Marie Curtis Park East Beach,33W,2009-06-16,30
19563,1,Marie Curtis Park East Beach,32W,2009-06-16,10
19564,1,Marie Curtis Park East Beach,31W,2009-06-16,10
19565,1,Marie Curtis Park East Beach,30W,2009-06-16,10
19566,2,Sunnyside Beach,23W,2009-06-16,10
19567,2,Sunnyside Beach,18W,2009-06-16,40
19568,2,Sunnyside Beach,17W,2009-06-16,20
19569,2,Sunnyside Beach,19W,2009-06-16,10
19570,2,Sunnyside Beach,20W,2009-06-16,20
19571,2,Sunnyside Beach,21W,2009-06-16,10
19572,2,Sunnyside Beach,22W,2009-06-16,10
19573,1,Marie Curtis Park East Beach,29W,2009-06-15,6191768
19574,1,Marie Curtis Park East Beach,33W,2009-06-15,30
19575,1,Marie Curtis Park East Beach,32W,2009-06-15,10
19576,1,Marie Curtis Park East Beach,31W,2009-06-15,10
19577,1,Marie Curtis Park East Beach,30W,2009-06-15,10
19578,2,Sunnyside Beach,23W,2009-06-15,70
19579,2,Sunnyside Beach,18W,2009-06-15,30
19580,2,Sunnyside Beach,17W,2009-06-15,10
19581,2,Sunnyside Beach,19W,2009-06-15,10
19582,2,Sunnyside Beach,20W,2009-06-15,10
19583,2,Sunnyside Beach,21W,2009-06-15,10
19584,2,Sunnyside Beach,22W,2009-06-15,30
19585,1,Marie Curtis Park East Beach,29W,2009-06-14,310
19586,1,Marie Curtis Park East Beach,33W,2009-06-14,160
19587,1,Marie Curtis Park East Beach,32W,2009-06-14,210
19588,1,Marie Curtis Park East Beach,31W,2009-06-14,200
19589,1,Marie Curtis Park East Beach,30W,2009-06-14,250
19590,2,Sunnyside Beach,23W,2009-06-14,10
19591,2,Sunnyside Beach,18W,2009-06-14,10
19592,2,Sunnyside Beach,17W,2009-06-14,10
19593,2,Sunnyside Beach,19W,2009-06-14,10
19594,2,Sunnyside Beach,20W,2009-06-14,20
19595,2,Sunnyside Beach,21W,2009-06-14,10
19596,2,Sunnyside Beach,22W,2009-06-14,10
19597,1,Marie Curtis Park East Beach,29W,2009-06-13,540
19598,1,Marie Curtis Park East Beach,33W,2009-06-13,50
19599,1,Marie Curtis Park East Beach,32W,2009-06-13,710
19600,1,Marie Curtis Park East Beach,31W,2009-06-13,100
19601,1,Marie Curtis Park East Beach,30W,2009-06-13,260
19602,2,Sunnyside Beach,23W,2009-06-13,220
19603,2,Sunnyside Beach,18W,2009-06-13,70
19604,2,Sunnyside Beach,17W,2009-06-13,10
19605,2,Sunnyside Beach,19W,2009-06-13,10
19606,2,Sunnyside Beach,20W,2009-06-13,20
19607,2,Sunnyside Beach,21W,2009-06-13,40
19608,2,Sunnyside Beach,22W,2009-06-13,30
19609,1,Marie Curtis Park East Beach,29W,2009-06-12,10
19610,1,Marie Curtis Park East Beach,33W,2009-06-12,250
19611,1,Marie Curtis Park East Beach,32W,2009-06-12,330
19612,1,Marie Curtis Park East Beach,31W,2009-06-12,30
19613,1,Marie Curtis Park East Beach,30W,2009-06-12,30
19614,2,Sunnyside Beach,23W,2009-06-12,10
19615,2,Sunnyside Beach,18W,2009-06-12,10
19616,2,Sunnyside Beach,17W,2009-06-12,10
19617,2,Sunnyside Beach,19W,2009-06-12,30
19618,2,Sunnyside Beach,20W,2009-06-12,10
19619,2,Sunnyside Beach,21W,2009-06-12,20
19620,2,Sunnyside Beach,22W,2009-06-12,10
19621,1,Marie Curtis Park East Beach,29W,2009-06-11,10
19622,1,Marie Curtis Park East Beach,33W,2009-06-11,10
19623,1,Marie Curtis Park East Beach,32W,2009-06-11,20
19624,1,Marie Curtis Park East Beach,31W,2009-06-11,10
19625,1,Marie Curtis Park East Beach,30W,2009-06-11,10
19626,2,Sunnyside Beach,23W,2009-06-11,20
19627,2,Sunnyside Beach,18W,2009-06-11,30
19628,2,Sunnyside Beach,17W,2009-06-11,10
19629,2,Sunnyside Beach,19W,2009-06-11,10
19630,2,Sunnyside Beach,20W,2009-06-11,10
19631,2,Sunnyside Beach,21W,2009-06-11,10
19632,2,Sunnyside Beach,22W,2009-06-11,20
19633,1,Marie Curtis Park East Beach,29W,2009-06-10,230
19634,1,Marie Curtis Park East Beach,33W,2009-06-10,500
19635,1,Marie Curtis Park East Beach,32W,2009-06-10,480
19636,1,Marie Curtis Park East Beach,31W,2009-06-10,220
19637,1,Marie Curtis Park East Beach,30W,2009-06-10,340
19638,2,Sunnyside Beach,23W,2009-06-10,10
19639,2,Sunnyside Beach,18W,2009-06-10,10
19640,2,Sunnyside Beach,17W,2009-06-10,10
19641,2,Sunnyside Beach,19W,2009-06-10,10
19642,2,Sunnyside Beach,20W,2009-06-10,10
19643,2,Sunnyside Beach,21W,2009-06-10,10
19644,2,Sunnyside Beach,22W,2009-06-10,10
19645,2,Sunnyside Beach,23W,2009-06-09,0
19646,2,Sunnyside Beach,18W,2009-06-09,60
19647,2,Sunnyside Beach,17W,2009-06-09,60
19648,2,Sunnyside Beach,19W,2009-06-09,80
19649,2,Sunnyside Beach,20W,2009-06-09,60
19650,2,Sunnyside Beach,21W,2009-06-09,200
19651,2,Sunnyside Beach,22W,2009-06-09,80
19652,1,Marie Curtis Park East Beach,29W,2009-06-08,120
19653,1,Marie Curtis Park East Beach,33W,2009-06-08,70
19654,1,Marie Curtis Park East Beach,32W,2009-06-08,50
19655,1,Marie Curtis Park East Beach,31W,2009-06-08,60
19656,1,Marie Curtis Park East Beach,30W,2009-06-08,190
19657,2,Sunnyside Beach,23W,2009-06-08,100
19658,2,Sunnyside Beach,18W,2009-06-08,50
19659,2,Sunnyside Beach,17W,2009-06-08,100
19660,2,Sunnyside Beach,19W,2009-06-08,100
19661,2,Sunnyside Beach,20W,2009-06-08,40
19662,2,Sunnyside Beach,21W,2009-06-08,50
19663,2,Sunnyside Beach,22W,2009-06-08,10
19664,1,Marie Curtis Park East Beach,29W,2009-06-07,770
19665,1,Marie Curtis Park East Beach,33W,2009-06-07,1230
19666,1,Marie Curtis Park East Beach,32W,2009-06-07,1450
19667,1,Marie Curtis Park East Beach,31W,2009-06-07,4120
19668,1,Marie Curtis Park East Beach,30W,2009-06-07,4400
19669,2,Sunnyside Beach,23W,2009-06-07,390
19670,2,Sunnyside Beach,18W,2009-06-07,410
19671,2,Sunnyside Beach,17W,2009-06-07,360
19672,2,Sunnyside Beach,19W,2009-06-07,520
19673,2,Sunnyside Beach,20W,2009-06-07,390
19674,2,Sunnyside Beach,21W,2009-06-07,310
19675,2,Sunnyside Beach,22W,2009-06-07,380
19676,1,Marie Curtis Park East Beach,29W,2009-06-06,200
19677,1,Marie Curtis Park East Beach,33W,2009-06-06,140
19678,1,Marie Curtis Park East Beach,32W,2009-06-06,210
19679,1,Marie Curtis Park East Beach,31W,2009-06-06,200
19680,1,Marie Curtis Park East Beach,30W,2009-06-06,220
19681,2,Sunnyside Beach,23W,2009-06-06,60
19682,2,Sunnyside Beach,18W,2009-06-06,20
19683,2,Sunnyside Beach,17W,2009-06-06,20
19684,2,Sunnyside Beach,19W,2009-06-06,40
19685,2,Sunnyside Beach,20W,2009-06-06,10
19686,2,Sunnyside Beach,21W,2009-06-06,10
19687,2,Sunnyside Beach,22W,2009-06-06,50
19688,1,Marie Curtis Park East Beach,29W,2009-06-05,1100
19689,1,Marie Curtis Park East Beach,33W,2009-06-05,370
19690,1,Marie Curtis Park East Beach,32W,2009-06-05,40
19691,1,Marie Curtis Park East Beach,31W,2009-06-05,10
19692,1,Marie Curtis Park East Beach,30W,2009-06-05,40
19693,2,Sunnyside Beach,23W,2009-06-05,10
19694,2,Sunnyside Beach,18W,2009-06-05,10
19695,2,Sunnyside Beach,17W,2009-06-05,10
19696,2,Sunnyside Beach,19W,2009-06-05,10
19697,2,Sunnyside Beach,20W,2009-06-05,30
19698,2,Sunnyside Beach,21W,2009-06-05,20
19699,2,Sunnyside Beach,22W,2009-06-05,10
19700,1,Marie Curtis Park East Beach,29W,2009-06-04,10
19701,1,Marie Curtis Park East Beach,33W,2009-06-04,40
19702,1,Marie Curtis Park East Beach,32W,2009-06-04,10
19703,1,Marie Curtis Park East Beach,31W,2009-06-04,10
19704,1,Marie Curtis Park East Beach,30W,2009-06-04,10
19705,2,Sunnyside Beach,23W,2009-06-04,10
19706,2,Sunnyside Beach,18W,2009-06-04,10
19707,2,Sunnyside Beach,17W,2009-06-04,10
19708,2,Sunnyside Beach,19W,2009-06-04,10
19709,2,Sunnyside Beach,20W,2009-06-04,10
19710,2,Sunnyside Beach,21W,2009-06-04,10
19711,2,Sunnyside Beach,22W,2009-06-04,10
19712,1,Marie Curtis Park East Beach,29W,2009-06-03,40
19713,1,Marie Curtis Park East Beach,33W,2009-06-03,40
19714,1,Marie Curtis Park East Beach,32W,2009-06-03,90
19715,1,Marie Curtis Park East Beach,31W,2009-06-03,70
19716,1,Marie Curtis Park East Beach,30W,2009-06-03,30
19717,2,Sunnyside Beach,23W,2009-06-03,10
19718,2,Sunnyside Beach,18W,2009-06-03,10
19719,2,Sunnyside Beach,17W,2009-06-03,10
19720,2,Sunnyside Beach,19W,2009-06-03,10
19721,2,Sunnyside Beach,20W,2009-06-03,10
19722,2,Sunnyside Beach,21W,2009-06-03,10
19723,2,Sunnyside Beach,22W,2009-06-03,10
19724,1,Marie Curtis Park East Beach,29W,2009-06-02,10
19725,1,Marie Curtis Park East Beach,33W,2009-06-02,10
19726,1,Marie Curtis Park East Beach,32W,2009-06-02,10
19727,1,Marie Curtis Park East Beach,31W,2009-06-02,10
19728,1,Marie Curtis Park East Beach,30W,2009-06-02,10
19729,2,Sunnyside Beach,23W,2009-06-02,10
19730,2,Sunnyside Beach,18W,2009-06-02,20
19731,2,Sunnyside Beach,17W,2009-06-02,10
19732,2,Sunnyside Beach,19W,2009-06-02,10
19733,2,Sunnyside Beach,20W,2009-06-02,10
19734,2,Sunnyside Beach,21W,2009-06-02,10
19735,2,Sunnyside Beach,22W,2009-06-02,10
19736,1,Marie Curtis Park East Beach,29W,2009-06-01,10
19737,1,Marie Curtis Park East Beach,33W,2009-06-01,10
19738,1,Marie Curtis Park East Beach,32W,2009-06-01,10
19739,1,Marie Curtis Park East Beach,31W,2009-06-01,10
19740,1,Marie Curtis Park East Beach,30W,2009-06-01,10
19741,2,Sunnyside Beach,23W,2009-06-01,10
19742,2,Sunnyside Beach,18W,2009-06-01,20
19743,2,Sunnyside Beach,17W,2009-06-01,30
19744,2,Sunnyside Beach,19W,2009-06-01,20
19745,2,Sunnyside Beach,20W,2009-06-01,20
19746,2,Sunnyside Beach,21W,2009-06-01,70
19747,2,Sunnyside Beach,22W,2009-06-01,30
19748,1,Marie Curtis Park East Beach,29W,2009-05-31,10
19749,1,Marie Curtis Park East Beach,33W,2009-05-31,250
19750,1,Marie Curtis Park East Beach,32W,2009-05-31,230
19751,1,Marie Curtis Park East Beach,31W,2009-05-31,90
19752,1,Marie Curtis Park East Beach,30W,2009-05-31,40
19753,2,Sunnyside Beach,23W,2009-05-31,50
19754,2,Sunnyside Beach,18W,2009-05-31,80
19755,2,Sunnyside Beach,17W,2009-05-31,60
19756,2,Sunnyside Beach,19W,2009-05-31,10
19757,2,Sunnyside Beach,20W,2009-05-31,50
19758,2,Sunnyside Beach,21W,2009-05-31,10
19759,2,Sunnyside Beach,22W,2009-05-31,30
19760,1,Marie Curtis Park East Beach,29W,2008-08-31,30
19761,1,Marie Curtis Park East Beach,33W,2008-08-31,40
19762,1,Marie Curtis Park East Beach,32W,2008-08-31,70
19763,1,Marie Curtis Park East Beach,31W,2008-08-31,10
19764,1,Marie Curtis Park East Beach,30W,2008-08-31,10
19765,2,Sunnyside Beach,23W,2008-08-31,180
19766,2,Sunnyside Beach,18W,2008-08-31,170
19767,2,Sunnyside Beach,17W,2008-08-31,310
19768,2,Sunnyside Beach,19W,2008-08-31,190
19769,2,Sunnyside Beach,20W,2008-08-31,300
19770,2,Sunnyside Beach,21W,2008-08-31,100
19771,2,Sunnyside Beach,22W,2008-08-31,50
19772,1,Marie Curtis Park East Beach,29W,2008-08-30,60
19773,1,Marie Curtis Park East Beach,33W,2008-08-30,120
19774,1,Marie Curtis Park East Beach,32W,2008-08-30,120
19775,1,Marie Curtis Park East Beach,31W,2008-08-30,80
19776,1,Marie Curtis Park East Beach,30W,2008-08-30,120
19777,2,Sunnyside Beach,23W,2008-08-30,190
19778,2,Sunnyside Beach,18W,2008-08-30,70
19779,2,Sunnyside Beach,17W,2008-08-30,240
19780,2,Sunnyside Beach,19W,2008-08-30,130
19781,2,Sunnyside Beach,20W,2008-08-30,70
19782,2,Sunnyside Beach,21W,2008-08-30,100
19783,2,Sunnyside Beach,22W,2008-08-30,330
19784,1,Marie Curtis Park East Beach,29W,2008-08-29,1200
19785,1,Marie Curtis Park East Beach,33W,2008-08-29,640
19786,1,Marie Curtis Park East Beach,32W,2008-08-29,1500
19787,1,Marie Curtis Park East Beach,31W,2008-08-29,1200
19788,1,Marie Curtis Park East Beach,30W,2008-08-29,1100
19789,2,Sunnyside Beach,23W,2008-08-29,10
19790,2,Sunnyside Beach,18W,2008-08-29,50
19791,2,Sunnyside Beach,17W,2008-08-29,100
19792,2,Sunnyside Beach,19W,2008-08-29,40
19793,2,Sunnyside Beach,20W,2008-08-29,10
19794,2,Sunnyside Beach,21W,2008-08-29,20
19795,2,Sunnyside Beach,22W,2008-08-29,10
19796,1,Marie Curtis Park East Beach,29W,2008-08-28,220
19797,1,Marie Curtis Park East Beach,33W,2008-08-28,390
19798,1,Marie Curtis Park East Beach,32W,2008-08-28,140
19799,1,Marie Curtis Park East Beach,31W,2008-08-28,380
19800,1,Marie Curtis Park East Beach,30W,2008-08-28,250
19801,2,Sunnyside Beach,23W,2008-08-28,70
19802,2,Sunnyside Beach,18W,2008-08-28,150
19803,2,Sunnyside Beach,17W,2008-08-28,70
19804,2,Sunnyside Beach,19W,2008-08-28,70
19805,2,Sunnyside Beach,20W,2008-08-28,280
19806,2,Sunnyside Beach,21W,2008-08-28,20
19807,2,Sunnyside Beach,22W,2008-08-28,30
19808,2,Sunnyside Beach,23W,2008-08-27,220
19809,2,Sunnyside Beach,18W,2008-08-27,240
19810,2,Sunnyside Beach,17W,2008-08-27,50
19811,2,Sunnyside Beach,19W,2008-08-27,310
19812,2,Sunnyside Beach,20W,2008-08-27,90
19813,2,Sunnyside Beach,21W,2008-08-27,50
19814,2,Sunnyside Beach,22W,2008-08-27,30
19815,1,Marie Curtis Park East Beach,29W,2008-08-26,80
19816,1,Marie Curtis Park East Beach,33W,2008-08-26,20
19817,1,Marie Curtis Park East Beach,32W,2008-08-26,60
19818,1,Marie Curtis Park East Beach,31W,2008-08-26,70
19819,1,Marie Curtis Park East Beach,30W,2008-08-26,140
19820,2,Sunnyside Beach,23W,2008-08-26,40
19821,2,Sunnyside Beach,18W,2008-08-26,70
19822,2,Sunnyside Beach,17W,2008-08-26,60
19823,2,Sunnyside Beach,19W,2008-08-26,60
19824,2,Sunnyside Beach,20W,2008-08-26,10
19825,2,Sunnyside Beach,21W,2008-08-26,10
19826,2,Sunnyside Beach,22W,2008-08-26,10
19827,1,Marie Curtis Park East Beach,29W,2008-08-25,20
19828,1,Marie Curtis Park East Beach,33W,2008-08-25,50
19829,1,Marie Curtis Park East Beach,32W,2008-08-25,30
19830,1,Marie Curtis Park East Beach,31W,2008-08-25,40
19831,1,Marie Curtis Park East Beach,30W,2008-08-25,20
19832,2,Sunnyside Beach,23W,2008-08-25,40
19833,2,Sunnyside Beach,18W,2008-08-25,220
19834,2,Sunnyside Beach,17W,2008-08-25,260
19835,2,Sunnyside Beach,19W,2008-08-25,20
19836,2,Sunnyside Beach,20W,2008-08-25,80
19837,2,Sunnyside Beach,21W,2008-08-25,30
19838,2,Sunnyside Beach,22W,2008-08-25,10
19839,1,Marie Curtis Park East Beach,29W,2008-08-24,100
19840,1,Marie Curtis Park East Beach,33W,2008-08-24,200
19841,1,Marie Curtis Park East Beach,32W,2008-08-24,1440
19842,1,Marie Curtis Park East Beach,31W,2008-08-24,1430
19843,1,Marie Curtis Park East Beach,30W,2008-08-24,730
19844,2,Sunnyside Beach,23W,2008-08-24,10
19845,2,Sunnyside Beach,18W,2008-08-24,130
19846,2,Sunnyside Beach,17W,2008-08-24,100
19847,2,Sunnyside Beach,19W,2008-08-24,140
19848,2,Sunnyside Beach,20W,2008-08-24,100
19849,2,Sunnyside Beach,21W,2008-08-24,280
19850,2,Sunnyside Beach,22W,2008-08-24,40
19851,1,Marie Curtis Park East Beach,29W,2008-08-23,30
19852,1,Marie Curtis Park East Beach,33W,2008-08-23,140
19853,1,Marie Curtis Park East Beach,32W,2008-08-23,10
19854,1,Marie Curtis Park East Beach,31W,2008-08-23,50
19855,1,Marie Curtis Park East Beach,30W,2008-08-23,50
19856,2,Sunnyside Beach,23W,2008-08-23,30
19857,2,Sunnyside Beach,18W,2008-08-23,210
19858,2,Sunnyside Beach,17W,2008-08-23,50
19859,2,Sunnyside Beach,19W,2008-08-23,230
19860,2,Sunnyside Beach,20W,2008-08-23,130
19861,2,Sunnyside Beach,21W,2008-08-23,10
19862,2,Sunnyside Beach,22W,2008-08-23,200
19863,1,Marie Curtis Park East Beach,29W,2008-08-22,20
19864,1,Marie Curtis Park East Beach,33W,2008-08-22,40
19865,1,Marie Curtis Park East Beach,32W,2008-08-22,30
19866,1,Marie Curtis Park East Beach,31W,2008-08-22,10
19867,1,Marie Curtis Park East Beach,30W,2008-08-22,60
19868,2,Sunnyside Beach,23W,2008-08-22,60
19869,2,Sunnyside Beach,18W,2008-08-22,60
19870,2,Sunnyside Beach,17W,2008-08-22,20
19871,2,Sunnyside Beach,19W,2008-08-22,20
19872,2,Sunnyside Beach,20W,2008-08-22,130
19873,2,Sunnyside Beach,21W,2008-08-22,20
19874,2,Sunnyside Beach,22W,2008-08-22,1100
19875,1,Marie Curtis Park East Beach,29W,2008-08-21,530
19876,1,Marie Curtis Park East Beach,33W,2008-08-21,170
19877,1,Marie Curtis Park East Beach,32W,2008-08-21,160
19878,1,Marie Curtis Park East Beach,31W,2008-08-21,260
19879,1,Marie Curtis Park East Beach,30W,2008-08-21,500
19880,2,Sunnyside Beach,23W,2008-08-21,10
19881,2,Sunnyside Beach,18W,2008-08-21,20
19882,2,Sunnyside Beach,17W,2008-08-21,20
19883,2,Sunnyside Beach,19W,2008-08-21,20
19884,2,Sunnyside Beach,20W,2008-08-21,30
19885,2,Sunnyside Beach,21W,2008-08-21,20
19886,2,Sunnyside Beach,22W,2008-08-21,10
19887,1,Marie Curtis Park East Beach,29W,2008-08-20,220
19888,1,Marie Curtis Park East Beach,33W,2008-08-20,340
19889,1,Marie Curtis Park East Beach,32W,2008-08-20,180
19890,1,Marie Curtis Park East Beach,31W,2008-08-20,130
19891,1,Marie Curtis Park East Beach,30W,2008-08-20,370
19892,2,Sunnyside Beach,23W,2008-08-20,50
19893,2,Sunnyside Beach,18W,2008-08-20,60
19894,2,Sunnyside Beach,17W,2008-08-20,110
19895,2,Sunnyside Beach,19W,2008-08-20,40
19896,2,Sunnyside Beach,20W,2008-08-20,40
19897,2,Sunnyside Beach,21W,2008-08-20,30
19898,2,Sunnyside Beach,22W,2008-08-20,30
19899,1,Marie Curtis Park East Beach,29W,2008-08-19,90
19900,1,Marie Curtis Park East Beach,33W,2008-08-19,200
19901,1,Marie Curtis Park East Beach,32W,2008-08-19,150
19902,1,Marie Curtis Park East Beach,31W,2008-08-19,250
19903,1,Marie Curtis Park East Beach,30W,2008-08-19,130
19904,2,Sunnyside Beach,23W,2008-08-19,350
19905,2,Sunnyside Beach,18W,2008-08-19,80
19906,2,Sunnyside Beach,17W,2008-08-19,60
19907,2,Sunnyside Beach,19W,2008-08-19,70
19908,2,Sunnyside Beach,20W,2008-08-19,40
19909,2,Sunnyside Beach,21W,2008-08-19,320
19910,2,Sunnyside Beach,22W,2008-08-19,600
19911,1,Marie Curtis Park East Beach,29W,2008-08-18,150
19912,1,Marie Curtis Park East Beach,33W,2008-08-18,540
19913,1,Marie Curtis Park East Beach,32W,2008-08-18,310
19914,1,Marie Curtis Park East Beach,31W,2008-08-18,490
19915,1,Marie Curtis Park East Beach,30W,2008-08-18,550
19916,2,Sunnyside Beach,23W,2008-08-18,40
19917,2,Sunnyside Beach,18W,2008-08-18,680
19918,2,Sunnyside Beach,17W,2008-08-18,310
19919,2,Sunnyside Beach,19W,2008-08-18,260
19920,2,Sunnyside Beach,20W,2008-08-18,70
19921,2,Sunnyside Beach,21W,2008-08-18,20
19922,2,Sunnyside Beach,22W,2008-08-18,70
19923,1,Marie Curtis Park East Beach,29W,2008-08-17,10
19924,1,Marie Curtis Park East Beach,33W,2008-08-17,10
19925,1,Marie Curtis Park East Beach,32W,2008-08-17,20
19926,1,Marie Curtis Park East Beach,31W,2008-08-17,10
19927,1,Marie Curtis Park East Beach,30W,2008-08-17,10
19928,2,Sunnyside Beach,23W,2008-08-17,160
19929,2,Sunnyside Beach,18W,2008-08-17,20
19930,2,Sunnyside Beach,17W,2008-08-17,60
19931,2,Sunnyside Beach,19W,2008-08-17,60
19932,2,Sunnyside Beach,20W,2008-08-17,190
19933,2,Sunnyside Beach,21W,2008-08-17,20
19934,2,Sunnyside Beach,22W,2008-08-17,660
19935,1,Marie Curtis Park East Beach,29W,2008-08-16,60
19936,1,Marie Curtis Park East Beach,33W,2008-08-16,160
19937,1,Marie Curtis Park East Beach,32W,2008-08-16,330
19938,1,Marie Curtis Park East Beach,31W,2008-08-16,100
19939,1,Marie Curtis Park East Beach,30W,2008-08-16,20
19940,2,Sunnyside Beach,23W,2008-08-16,300
19941,2,Sunnyside Beach,18W,2008-08-16,1070
19942,2,Sunnyside Beach,17W,2008-08-16,1060
19943,2,Sunnyside Beach,19W,2008-08-16,770
19944,2,Sunnyside Beach,20W,2008-08-16,500
19945,2,Sunnyside Beach,21W,2008-08-16,430
19946,2,Sunnyside Beach,22W,2008-08-16,240
19947,1,Marie Curtis Park East Beach,29W,2008-08-15,300
19948,1,Marie Curtis Park East Beach,33W,2008-08-15,130
19949,1,Marie Curtis Park East Beach,32W,2008-08-15,160
19950,1,Marie Curtis Park East Beach,31W,2008-08-15,370
19951,1,Marie Curtis Park East Beach,30W,2008-08-15,210
19952,2,Sunnyside Beach,23W,2008-08-15,230
19953,2,Sunnyside Beach,18W,2008-08-15,100
19954,2,Sunnyside Beach,17W,2008-08-15,90
19955,2,Sunnyside Beach,19W,2008-08-15,520
19956,2,Sunnyside Beach,20W,2008-08-15,260
19957,2,Sunnyside Beach,21W,2008-08-15,100
19958,2,Sunnyside Beach,22W,2008-08-15,340
19959,1,Marie Curtis Park East Beach,29W,2008-08-14,130
19960,1,Marie Curtis Park East Beach,33W,2008-08-14,240
19961,1,Marie Curtis Park East Beach,32W,2008-08-14,380
19962,1,Marie Curtis Park East Beach,31W,2008-08-14,110
19963,1,Marie Curtis Park East Beach,30W,2008-08-14,720
19964,2,Sunnyside Beach,23W,2008-08-14,610
19965,2,Sunnyside Beach,18W,2008-08-14,90
19966,2,Sunnyside Beach,17W,2008-08-14,120
19967,2,Sunnyside Beach,19W,2008-08-14,250
19968,2,Sunnyside Beach,20W,2008-08-14,170
19969,2,Sunnyside Beach,21W,2008-08-14,130
19970,2,Sunnyside Beach,22W,2008-08-14,230
19971,2,Sunnyside Beach,23W,2008-08-13,170
19972,2,Sunnyside Beach,18W,2008-08-13,60
19973,2,Sunnyside Beach,17W,2008-08-13,20
19974,2,Sunnyside Beach,19W,2008-08-13,50
19975,2,Sunnyside Beach,20W,2008-08-13,140
19976,2,Sunnyside Beach,21W,2008-08-13,10
19977,2,Sunnyside Beach,22W,2008-08-13,240
19978,1,Marie Curtis Park East Beach,29W,2008-08-12,190
19979,1,Marie Curtis Park East Beach,33W,2008-08-12,190
19980,1,Marie Curtis Park East Beach,32W,2008-08-12,330
19981,1,Marie Curtis Park East Beach,31W,2008-08-12,340
19982,1,Marie Curtis Park East Beach,30W,2008-08-12,300
19983,2,Sunnyside Beach,23W,2008-08-12,20
19984,2,Sunnyside Beach,18W,2008-08-12,100
19985,2,Sunnyside Beach,17W,2008-08-12,30
19986,2,Sunnyside Beach,19W,2008-08-12,100
19987,2,Sunnyside Beach,20W,2008-08-12,50
19988,2,Sunnyside Beach,21W,2008-08-12,60
19989,2,Sunnyside Beach,22W,2008-08-12,10
19990,1,Marie Curtis Park East Beach,29W,2008-08-11,60
19991,1,Marie Curtis Park East Beach,33W,2008-08-11,130
19992,1,Marie Curtis Park East Beach,32W,2008-08-11,180
19993,1,Marie Curtis Park East Beach,31W,2008-08-11,150
19994,1,Marie Curtis Park East Beach,30W,2008-08-11,130
19995,2,Sunnyside Beach,23W,2008-08-11,60
19996,2,Sunnyside Beach,18W,2008-08-11,100
19997,2,Sunnyside Beach,17W,2008-08-11,170
19998,2,Sunnyside Beach,19W,2008-08-11,60
19999,2,Sunnyside Beach,20W,2008-08-11,170
20000,2,Sunnyside Beach,21W,2008-08-11,140
20001,2,Sunnyside Beach,22W,2008-08-11,90
20002,1,Marie Curtis Park East Beach,29W,2008-08-10,200
20003,1,Marie Curtis Park East Beach,33W,2008-08-10,200
20004,1,Marie Curtis Park East Beach,32W,2008-08-10,140
20005,1,Marie Curtis Park East Beach,31W,2008-08-10,160
20006,1,Marie Curtis Park East Beach,30W,2008-08-10,220
20007,2,Sunnyside Beach,23W,2008-08-10,80
20008,2,Sunnyside Beach,18W,2008-08-10,560
20009,2,Sunnyside Beach,17W,2008-08-10,550
20010,2,Sunnyside Beach,19W,2008-08-10,1200
20011,2,Sunnyside Beach,20W,2008-08-10,630
20012,2,Sunnyside Beach,21W,2008-08-10,190
20013,2,Sunnyside Beach,22W,2008-08-10,1040
20014,1,Marie Curtis Park East Beach,29W,2008-08-09,70
20015,1,Marie Curtis Park East Beach,33W,2008-08-09,20
