_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
15303,1,Marie Curtis Park East Beach,32W,2012-08-27,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15304,1,Marie Curtis Park East Beach,31W,2012-08-27,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15305,1,Marie Curtis Park East Beach,30W,2012-08-27,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15306,2,Sunnyside Beach,19W,2012-08-27,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15307,2,Sunnyside Beach,17W,2012-08-27,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15308,2,Sunnyside Beach,18W,2012-08-27,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15309,2,Sunnyside Beach,20W,2012-08-27,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15310,2,Sunnyside Beach,21W,2012-08-27,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15311,2,Sunnyside Beach,22W,2012-08-27,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15312,2,Sunnyside Beach,23W,2012-08-27,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15313,1,Marie Curtis Park East Beach,29W,2012-08-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15314,1,Marie Curtis Park East Beach,33W,2012-08-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15315,1,Marie Curtis Park East Beach,32W,2012-08-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15316,1,Marie Curtis Park East Beach,31W,2012-08-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15317,1,Marie Curtis Park East Beach,30W,2012-08-26,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15318,2,Sunnyside Beach,19W,2012-08-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15319,2,Sunnyside Beach,17W,2012-08-26,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15320,2,Sunnyside Beach,18W,2012-08-26,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15321,2,Sunnyside Beach,20W,2012-08-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15322,2,Sunnyside Beach,21W,2012-08-26,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15323,2,Sunnyside Beach,22W,2012-08-26,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15324,2,Sunnyside Beach,23W,2012-08-26,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15325,1,Marie Curtis Park East Beach,29W,2012-08-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15326,1,Marie Curtis Park East Beach,33W,2012-08-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15327,1,Marie Curtis Park East Beach,32W,2012-08-25,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15328,1,Marie Curtis Park East Beach,31W,2012-08-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15329,1,Marie Curtis Park East Beach,30W,2012-08-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15330,2,Sunnyside Beach,19W,2012-08-25,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15331,2,Sunnyside Beach,17W,2012-08-25,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15332,2,Sunnyside Beach,18W,2012-08-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15333,2,Sunnyside Beach,20W,2012-08-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15334,2,Sunnyside Beach,21W,2012-08-25,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15335,2,Sunnyside Beach,22W,2012-08-25,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15336,2,Sunnyside Beach,23W,2012-08-25,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15337,1,Marie Curtis Park East Beach,29W,2012-08-24,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15338,1,Marie Curtis Park East Beach,33W,2012-08-24,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15339,1,Marie Curtis Park East Beach,32W,2012-08-24,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15340,1,Marie Curtis Park East Beach,31W,2012-08-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15341,1,Marie Curtis Park East Beach,30W,2012-08-24,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15342,2,Sunnyside Beach,19W,2012-08-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15343,2,Sunnyside Beach,17W,2012-08-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15344,2,Sunnyside Beach,18W,2012-08-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15345,2,Sunnyside Beach,20W,2012-08-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15346,2,Sunnyside Beach,21W,2012-08-24,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15347,2,Sunnyside Beach,22W,2012-08-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15348,2,Sunnyside Beach,23W,2012-08-24,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15349,1,Marie Curtis Park East Beach,29W,2012-08-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15350,1,Marie Curtis Park East Beach,33W,2012-08-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15351,1,Marie Curtis Park East Beach,32W,2012-08-23,440,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15352,1,Marie Curtis Park East Beach,31W,2012-08-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15353,1,Marie Curtis Park East Beach,30W,2012-08-23,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15354,2,Sunnyside Beach,19W,2012-08-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15355,2,Sunnyside Beach,17W,2012-08-23,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15356,2,Sunnyside Beach,18W,2012-08-23,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15357,2,Sunnyside Beach,20W,2012-08-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15358,2,Sunnyside Beach,21W,2012-08-23,570,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15359,2,Sunnyside Beach,22W,2012-08-23,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15360,2,Sunnyside Beach,23W,2012-08-23,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15361,1,Marie Curtis Park East Beach,29W,2012-08-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15362,1,Marie Curtis Park East Beach,33W,2012-08-22,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15363,1,Marie Curtis Park East Beach,32W,2012-08-22,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15364,1,Marie Curtis Park East Beach,31W,2012-08-22,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15365,1,Marie Curtis Park East Beach,30W,2012-08-22,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15366,2,Sunnyside Beach,19W,2012-08-22,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15367,2,Sunnyside Beach,17W,2012-08-22,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15368,2,Sunnyside Beach,18W,2012-08-22,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15369,2,Sunnyside Beach,20W,2012-08-22,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15370,2,Sunnyside Beach,21W,2012-08-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15371,2,Sunnyside Beach,22W,2012-08-22,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15372,2,Sunnyside Beach,23W,2012-08-22,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15373,1,Marie Curtis Park East Beach,29W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15374,1,Marie Curtis Park East Beach,33W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15375,1,Marie Curtis Park East Beach,32W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15376,1,Marie Curtis Park East Beach,31W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15377,1,Marie Curtis Park East Beach,30W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15378,2,Sunnyside Beach,19W,2012-08-21,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15379,2,Sunnyside Beach,17W,2012-08-21,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15380,2,Sunnyside Beach,18W,2012-08-21,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15381,2,Sunnyside Beach,20W,2012-08-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15382,2,Sunnyside Beach,21W,2012-08-21,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15383,2,Sunnyside Beach,22W,2012-08-21,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15384,2,Sunnyside Beach,23W,2012-08-21,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15385,1,Marie Curtis Park East Beach,29W,2012-08-20,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15386,1,Marie Curtis Park East Beach,33W,2012-08-20,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15387,1,Marie Curtis Park East Beach,32W,2012-08-20,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15388,1,Marie Curtis Park East Beach,31W,2012-08-20,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15389,1,Marie Curtis Park East Beach,30W,2012-08-20,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15390,2,Sunnyside Beach,19W,2012-08-20,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15391,2,Sunnyside Beach,17W,2012-08-20,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15392,2,Sunnyside Beach,18W,2012-08-20,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15393,2,Sunnyside Beach,20W,2012-08-20,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15394,2,Sunnyside Beach,21W,2012-08-20,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15395,2,Sunnyside Beach,22W,2012-08-20,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15396,2,Sunnyside Beach,23W,2012-08-20,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15397,1,Marie Curtis Park East Beach,29W,2012-08-19,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15398,1,Marie Curtis Park East Beach,33W,2012-08-19,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15399,1,Marie Curtis Park East Beach,32W,2012-08-19,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15400,1,Marie Curtis Park East Beach,31W,2012-08-19,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15401,1,Marie Curtis Park East Beach,30W,2012-08-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15402,2,Sunnyside Beach,19W,2012-08-19,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15403,2,Sunnyside Beach,17W,2012-08-19,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15404,2,Sunnyside Beach,18W,2012-08-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15405,2,Sunnyside Beach,20W,2012-08-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15406,2,Sunnyside Beach,21W,2012-08-19,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15407,2,Sunnyside Beach,22W,2012-08-19,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15408,2,Sunnyside Beach,23W,2012-08-19,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15409,1,Marie Curtis Park East Beach,29W,2012-08-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15410,1,Marie Curtis Park East Beach,33W,2012-08-18,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15411,1,Marie Curtis Park East Beach,32W,2012-08-18,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15412,1,Marie Curtis Park East Beach,31W,2012-08-18,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15413,1,Marie Curtis Park East Beach,30W,2012-08-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15414,2,Sunnyside Beach,19W,2012-08-18,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15415,2,Sunnyside Beach,17W,2012-08-18,440,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15416,2,Sunnyside Beach,18W,2012-08-18,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15417,2,Sunnyside Beach,20W,2012-08-18,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15418,2,Sunnyside Beach,21W,2012-08-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15419,2,Sunnyside Beach,22W,2012-08-18,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15420,2,Sunnyside Beach,23W,2012-08-18,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15421,1,Marie Curtis Park East Beach,29W,2012-08-17,260,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15422,1,Marie Curtis Park East Beach,33W,2012-08-17,530,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15423,1,Marie Curtis Park East Beach,32W,2012-08-17,400,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15424,1,Marie Curtis Park East Beach,31W,2012-08-17,390,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15425,1,Marie Curtis Park East Beach,30W,2012-08-17,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15426,2,Sunnyside Beach,19W,2012-08-17,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15427,2,Sunnyside Beach,17W,2012-08-17,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15428,2,Sunnyside Beach,18W,2012-08-17,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15429,2,Sunnyside Beach,20W,2012-08-17,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15430,2,Sunnyside Beach,21W,2012-08-17,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15431,2,Sunnyside Beach,22W,2012-08-17,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15432,2,Sunnyside Beach,23W,2012-08-17,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15433,1,Marie Curtis Park East Beach,29W,2012-08-16,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15434,1,Marie Curtis Park East Beach,33W,2012-08-16,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15435,1,Marie Curtis Park East Beach,32W,2012-08-16,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15436,1,Marie Curtis Park East Beach,31W,2012-08-16,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15437,1,Marie Curtis Park East Beach,30W,2012-08-16,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15438,2,Sunnyside Beach,19W,2012-08-16,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15439,2,Sunnyside Beach,17W,2012-08-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15440,2,Sunnyside Beach,18W,2012-08-16,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15441,2,Sunnyside Beach,20W,2012-08-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15442,2,Sunnyside Beach,21W,2012-08-16,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15443,2,Sunnyside Beach,22W,2012-08-16,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15444,2,Sunnyside Beach,23W,2012-08-16,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15445,1,Marie Curtis Park East Beach,29W,2012-08-15,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15446,1,Marie Curtis Park East Beach,33W,2012-08-15,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15447,1,Marie Curtis Park East Beach,32W,2012-08-15,520,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15448,1,Marie Curtis Park East Beach,31W,2012-08-15,580,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15449,1,Marie Curtis Park East Beach,30W,2012-08-15,420,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15450,2,Sunnyside Beach,19W,2012-08-15,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15451,2,Sunnyside Beach,17W,2012-08-15,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15452,2,Sunnyside Beach,18W,2012-08-15,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15453,2,Sunnyside Beach,20W,2012-08-15,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15454,2,Sunnyside Beach,21W,2012-08-15,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15455,2,Sunnyside Beach,22W,2012-08-15,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15456,2,Sunnyside Beach,23W,2012-08-15,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15457,1,Marie Curtis Park East Beach,29W,2012-08-14,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15458,1,Marie Curtis Park East Beach,33W,2012-08-14,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15459,1,Marie Curtis Park East Beach,32W,2012-08-14,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15460,1,Marie Curtis Park East Beach,31W,2012-08-14,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15461,1,Marie Curtis Park East Beach,30W,2012-08-14,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15462,2,Sunnyside Beach,19W,2012-08-14,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15463,2,Sunnyside Beach,17W,2012-08-14,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15464,2,Sunnyside Beach,18W,2012-08-14,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15465,2,Sunnyside Beach,20W,2012-08-14,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15466,2,Sunnyside Beach,21W,2012-08-14,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15467,2,Sunnyside Beach,22W,2012-08-14,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15468,2,Sunnyside Beach,23W,2012-08-14,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15469,1,Marie Curtis Park East Beach,29W,2012-08-13,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
15470,1,Marie Curtis Park East Beach,33W,2012-08-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
15471,1,Marie Curtis Park East Beach,32W,2012-08-13,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
15472,1,Marie Curtis Park East Beach,31W,2012-08-13,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
15473,1,Marie Curtis Park East Beach,30W,2012-08-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
15474,2,Sunnyside Beach,19W,2012-08-13,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
15475,2,Sunnyside Beach,17W,2012-08-13,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
15476,2,Sunnyside Beach,18W,2012-08-13,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
15477,2,Sunnyside Beach,20W,2012-08-13,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
15478,2,Sunnyside Beach,21W,2012-08-13,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
15479,2,Sunnyside Beach,22W,2012-08-13,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
15480,2,Sunnyside Beach,23W,2012-08-13,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
15481,1,Marie Curtis Park East Beach,29W,2012-08-12,1660,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
